vendors	vendors	Anbieter	vendeurs	vendedores	поставщики
whereas	whereas	wohingegen	tandis que	mientras	в то время как
yoga	yoga	Yoga	yoga	yoga	йога
serves	serves	dient	sert	sirve	служит
woods	woods	Wald	les bois	bosque	леса
surprise	surprise	überraschen	surprise	sorpresa	сюрприз
lamp	lamp	Lampe	lampe	lámpara	лампа
partial	partial	teilweise	partiel	parcial	частичный
shoppers	shoppers	Käufer	acheteurs	compradores	покупатели
everybody	everybody	jeder	Tout le monde	todos	все
couples	couples	Paare	des couples	parejas	пары
ranking	ranking	Rang	classement	clasificación	ранжирование
jokes	jokes	Witze	blagues	chistes	шутки
CEO	CEO	CEO	PDG	CEO	Исполнительный директор
sublime	sublime	sublimieren	sublime	sublime	возвышенный
counseling	counseling	Beratung	conseils	asesoramiento	консультирование
palace	palace	Palast	palais	palacio	дворец
acceptable	acceptable	akzeptabel	acceptable	aceptable	приемлемо
satisfied	satisfied	zufrieden	satisfait	satisfecho	доволен
glad	glad	froh	content de	alegre	довольный
wins	wins	Siegen	victoires	victorias	победы
measurements	measurements	Messungen	des mesures	mediciones	измерения
verify	verify	überprüfen	vérifier	verificar	проверить
globe	globe	Globus	globe	globo	земной шар
trusted	trusted	Vertrauenswürdige	confiance	de confianza	доверенный
copper	copper	Kupfer	cuivre	cobre	медь
rack	rack	Gestell	grille	estante	стеллаж
medication	medication	Medikation	des médicaments	medicación	лечение
warehouse	warehouse	Warenhaus	entrepôt	almacén	склад
shareware	shareware	Shareware	shareware	shareware	условно-бесплатная
representative	representative	Vertreter	représentant	representante	представитель
dick	dick	Wurst (Penis)	queue	polla	Дик
receipt	receipt	Eingang	le reçu	recibo	квитанция
supposed	supposed	vermutet	supposé	supuesto	предполагаемый
ordinary	ordinary	gewöhnlich	ordinaire	ordinario	обычный
nobody	nobody	niemand	personne	nadie	никто
ghost	ghost	Geist	fantôme	fantasma	призрак
violation	violation	Verstoß	violation	violación	нарушение
configure	configure	konfigurieren	configurer	configurar	конфигурировать
stability	stability	Stabilität	la stabilité	estabilidad	стабильность
applying	applying	bewirbt sich	appliquer	aplicar	применение
southwest	southwest	Südwesten	sud-ouest	suroeste	к юго-западу
boss	boss	Chef	patron	jefe	босс
pride	pride	Stolz	fierté	orgullo	гордость
institutional	institutional	institutionell	institutionnel	institucional	институциональных
expectations	expectations	Erwartungen	attentes	esperanzas de heredar	ожидания
independence	independence	Unabhängigkeit	indépendance	independencia	независимость
knowing	knowing	wissend	connaissance	conocimiento	знание
reporter	reporter	Reporter	journaliste	reportero	репортер
metabolism	metabolism	Stoffwechsel	métabolisme	metabolismo	метаболизм
champion	champion	Champion	champion	campeón	чемпион
cloudy	cloudy	bewölkt	nuageux	nublado	облачный
linda	linda	linda	linda	Linda	Линда
personally	personally	persönlich	personnellement	personalmente	лично
chile	chile	Chile	Chili	Chile	Чили
plenty	plenty	reichlich	beaucoup	mucho	много
solo	solo	Solo	solo	solo	соло
sentence	sentence	Satz	phrase	frase	предложение
throat	throat	Kehle	gorge	garganta	горло
ignore	ignore	ignorieren	ignorer	ignorar	игнорировать
uniform	uniform	Uniform	uniforme	uniforme	единообразный
excellence	excellence	Vorzüglichkeit	excellence	excelencia	превосходство
wealth	wealth	Reichtum	richesse	riqueza	богатство
tall	tall	hoch	grand	alto	высокий
somewhere	somewhere	irgendwo	quelque part	algun lado	где-то
vacuum	vacuum	Vakuum	vide	vacío	вакуум
dancing	dancing	Tanzen	dansant	bailando	танцы
attributes	attributes	Attribute	les attributs	atributos	атрибуты
recognize	recognize	erkenne	reconnaître	reconocer	признать
brass	brass	Messing-	laiton	latón	латунь
writes	writes	schreibt	écrit	escribe	пишет
plaza	plaza	Piazza	place	plaza	площадь
outcomes	outcomes	Ergebnisse	résultats	resultados	результаты
survival	survival	Überleben	survie	supervivencia	выживание
quest	quest	Suche	quête	búsqueda	поиск
publish	publish	veröffentlichen	publier	publicar	публиковать
sri	sri	sri	isr	Sri	шри
screening	screening	Abschirmung	dépistage	cribado	скрининг
toe	toe	Zehe	doigt de pied	dedo del pie	палец
thumbnail	thumbnail	Miniaturansicht	la vignette	miniatura	миниатюрами
trans	trans	trans	trans	trans	транс
whenever	whenever	wann auch immer	n'importe quand	cuando	всякий раз, когда
nova	nova	Nova	nova	estrella nueva	новая звезда
lifetime	lifetime	Lebenszeit	durée de vie	toda la vida	продолжительность жизни
pioneer	pioneer	Pionier	pionnier	pionero	пионер
booty	booty	Beute	butin	botín	добыча
forgotten	forgotten	vergessen	oublié	olvidado	забытый
acrobat	acrobat	Akrobat	acrobate	acróbata	акробат
plates	plates	Platten	plaques	platos	тарелки
acres	acres	ar	ares	hectáreas	акров
venue	venue	Tagungsort	lieu	lugar de encuentro	место встречи
athletic	athletic	sportlich	athlétique	atlético	Спортивное
thermal	thermal	Thermal-	thermique	térmico	термический
essays	essays	Aufsätze	essais	ensayos	очерки
behaviour	behaviour	Verhalten	comportement	comportamiento	поведение
vital	vital	vital	vital	vital	жизненно важно
telling	telling	erzählen	récit	narración	говоря
fairly	fairly	ziemlich	équitablement	bastante	довольно
coastal	coastal	Küsten	côtier	costero	прибрежная
config	config	Config	config	config	конфиг
charity	charity	Nächstenliebe	charité	caridad	благотворительная деятельность
intelligent	intelligent	intelligent	intelligent	inteligente	умный
edinburgh	edinburgh	Edinburgh	Edinburgh	Edimburgo	Эдинбург
excel	excel	übertreffen	exceller	sobresalir	превосходить
modes	modes	Modi	modes	modos	режимы
obligation	obligation	Verpflichtung	obligation	obligación	обязательство
campbell	campbell	campbell	campbell	Campbell	Кемпбелл
wake	wake	aufwachen	réveiller	despertar	будить
stupid	stupid	blöd	stupide	estúpido	глупый
harbor	harbor	Hafen	port	puerto	гавань
Hungary	Hungary	Ungarn	Hongrie	Hungría	Венгрия
traveler	traveler	Reisende	voyageur	viajero	путешественник
segment	segment	Segment	segment	segmento	сегмент
realize	realize	realisieren	prendre conscience de	darse cuenta de	понимать
regardless	regardless	ungeachtet	indépendamment	independientemente	несмотря на
enemy	enemy	Feind	ennemi	enemigo	враг
puzzle	puzzle	Puzzle	puzzle	rompecabezas	головоломка
rising	rising	steigend	en hausse	creciente	поднимающийся
aluminum	aluminum	Aluminium	aluminium	aluminio	алюминий
wells	wells	Brunnen	puits	pozos	углубления
wishlist	wishlist	Wunschliste	wishlist	Lista de deseos	Список желаний
opens	opens	öffnet	ouvre	abre	открывает
insight	insight	Einblick	perspicacité	visión	в поле зрения
SMS	SMS	SMS	SMS	SMS	смс
shit	shit	Scheisse	merde	mierda	дерьмо
restricted	restricted	beschränkt	limité	restringido	ограниченный
republican	republican	Republikaner	républicain	republicano	республиканец
secrets	secrets	Geheimnisse	secrets	misterios	секреты
lucky	lucky	glücklich	chanceux	suerte	везучий
latter	latter	letztere	dernier	último	последний
merchants	merchants	Kaufleute	marchands	comerciantes	купечество
thick	thick	dick	épais	grueso	толстый
trailers	trailers	Anhänger	bandes annonces	remolques	прицепы
repeat	repeat	wiederholen	répéter	repetir	повторение
syndrome	syndrome	Syndrom	syndrome	síndrome	синдром
philips	philips	philips	philips	Philips	Филипс
attendance	attendance	Teilnahme	présence	asistencia	посещаемость
penalty	penalty	Elfmeter	peine	pena	штраф
drum	drum	Trommel	tambour	tambor	барабан
glasses	glasses	Brille	des lunettes	gafas	очки
enables	enables	ermöglicht	permet	permite	позволяет
neck	neck	Hals	cou	cuello	шея
iraqi	iraqi	irakisch	irakien	iraquí	иракский
builder	builder	Baumeister	constructeur	constructor	строитель
vista	vista	Aussicht	vue	vista	перспектива
jessica	jessica	jessica	jessica	jessica	Джессика
chips	chips	Pommes frites	chips	papas fritas	чипсы
terry	terry	terry	terry	terry	Терри
flood	flood	Flut	inonder	inundar	наводнение
foto	foto	foto	foto	Imágenes	фото
ease	ease	Leichtigkeit	facilité	facilitar	легкость
arguments	arguments	Argumente	arguments	argumentos	аргументы
amsterdam	amsterdam	amsterdam	amsterdam	Ámsterdam	Амстердам
orgy	orgy	Orgie	orgie	orgía	оргия
arena	arena	Arena	arène	arena	арена
adventures	adventures	Abenteuer	aventures	aventuras	приключения
pupils	pupils	Schüler	élèves	alumnos	зрачки
stewart	stewart	stewart	stewart	Stewart	Stewart
announcement	announcement	Ankündigung	annonce	anuncio	объявление
tabs	tabs	Tabs	onglets	pestañas	вкладки
outcome	outcome	Ergebnis	résultat	resultado	исход
appreciate	appreciate	schätzen	apprécier	apreciar	ценить
expanded	expanded	ergänzt	étendu	expandido	расширенный
casual	casual	beiläufig	décontractée	casual	повседневная
grown	grown	gewachsen	mûr	crecido	взрослый
polish	polish	polieren	polonais	polaco	полировка
lovely	lovely	schön	charmant	encantador	прекрасный
extras	extras	Extras	extras	extras	дополнительные услуги
centres	centres	Zentren	centres	centros	центры
clause	clause	Klausel	clause	cláusula	пункт
smile	smile	Lächeln	sourire	sonreír	улыбка
lands	lands	Länder	terres	tierras	земли
troops	troops	Truppen	troupes	tropas	войска
indoor	indoor	Innen-	intérieur	interior	в помещении
bulgaria	bulgaria	Bulgarien	Bulgarie	Bulgaria	Болгария
armed	armed	bewaffnet	armé	armado	вооруженный
broker	broker	Makler	courtier	corredor	маклер
charger	charger	Ladegerät	chargeur	cargador	зарядное устройство
regularly	regularly	regelmäßig	régulièrement	regularmente	регулярно
believed	believed	glaubte	a cru	creído	Считается,
pine	pine	Kiefer	pin	pino	сосна
cooling	cooling	Kühlung	refroidissement	enfriamiento	охлаждение
tend	tend	neigen	tendre	tender	иметь тенденцию
gulf	gulf	Golf	golfe	Golfo	залив
rick	rick	Schober	meule	almiar	стог
trucks	trucks	LKW	camions	camiones	грузовики
copy	copy	kopieren	copie	dupdo	копия
mechanisms	mechanisms	Mechanismen	mécanismes	mecanismos	механизмы
divorce	divorce	Scheidung	divorce	divorcio	развод
laura	laura	laura	laura	laura	Лора
shopper	shopper	Käufer	client	comprador	покупатель
